Identifier,TypeID,Type,Package,Class,Member,Feature,Is_fprivate?,Is_inferred?,Parent_features,Is_terminal?,Is_hook?,Inferences,User_comment,Member_modifier,Method_Signature
guidsl.BaliParserTokenManager.jjbitVec6,3,Field,guidsl,BaliParserTokenManager,jjbitVec6,BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParserTokenManager.jjbitVec6; BttF says it's a child of guidsl.BaliParserTokenManager THEN it also is fprivate of BASE   ,JavaCC files are kernel & fprivate,package-private,
guidsl.BaliParserTokenManager.jjbitVec7,3,Field,guidsl,BaliParserTokenManager,jjbitVec7,BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParserTokenManager.jjbitVec7; BttF says it's a child of guidsl.BaliParserTokenManager THEN it also is fprivate of BASE   ,JavaCC files are kernel & fprivate,package-private,
guidsl.BaliParserTokenManager.jjnewStateCnt,3,Field,guidsl,BaliParserTokenManager,jjnewStateCnt,BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParserTokenManager.jjnewStateCnt; BttF says it's a child of guidsl.BaliParserTokenManager THEN it also is fprivate of BASE   ,JavaCC files are kernel & fprivate,package-private,
guidsl.BaliParserTokenManager.jjstateSet,3,Field,guidsl,BaliParserTokenManager,jjstateSet,BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParserTokenManager.jjstateSet; BttF says it's a child of guidsl.BaliParserTokenManager THEN it also is fprivate of BASE   ,JavaCC files are kernel & fprivate,private,
guidsl.BaliParserTokenManager.jjround,3,Field,guidsl,BaliParserTokenManager,jjround,BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParserTokenManager.jjround; BttF says it's a child of guidsl.BaliParserTokenManager THEN it also is fprivate of BASE   ,JavaCC files are kernel & fprivate,package-private,
guidsl.BaliParserTokenManager.ReInitRounds(),4,Method,guidsl,BaliParserTokenManager,ReInitRounds(),BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParserTokenManager.ReInitRounds(); BttF says since it calls fprivate guidsl.BaliParserTokenManager.jjround THEN it also belongs to BASE   ,JavaCC files are kernel & fprivate,private,ReInitRounds()
guidsl.BaliParserTokenManager.jjCheckNAdd(int state),4,Method,guidsl,BaliParserTokenManager,jjCheckNAdd(int state),BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParserTokenManager.jjCheckNAdd(int state); BttF says since it calls fprivate guidsl.BaliParserTokenManager.jjnewStateCnt THEN it also belongs to BASE   ,JavaCC files are kernel & fprivate,private,jjCheckNAdd(int)
guidsl.BaliParserTokenManager.jjCheckNAddStates(int start; int end),4,Method,guidsl,BaliParserTokenManager,jjCheckNAddStates(int start; int end),BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParserTokenManager.jjCheckNAddStates(int start; int end); BttF says since it calls fprivate guidsl.BaliParserTokenManager.jjnextStates THEN it also belongs to BASE   ,JavaCC files are kernel & fprivate,private,jjCheckNAddStates(int; int)
guidsl.BaliParserTokenManager.jjAddStates(int start; int end),4,Method,guidsl,BaliParserTokenManager,jjAddStates(int start; int end),BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParserTokenManager.jjAddStates(int start; int end); BttF says since it calls fprivate guidsl.BaliParserTokenManager.jjnextStates THEN it also belongs to BASE   ,JavaCC files are kernel & fprivate,private,jjAddStates(int; int)
guidsl.BaliParserTokenManager.jjCanMove_1(int hiByte; int i1; int i2; long l1; long l2),4,Method,guidsl,BaliParserTokenManager,jjCanMove_1(int hiByte; int i1; int i2; long l1; long l2),BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParserTokenManager.jjCanMove_1(int hiByte; int i1; int i2; long l1; long l2); BttF says since it calls fprivate guidsl.BaliParserTokenManager.jjbitVec1 THEN it also belongs to BASE   ,JavaCC files are kernel & fprivate,private,jjCanMove_1(int; int; int; long; long)
guidsl.BaliParserTokenManager.jjCanMove_0(int hiByte; int i1; int i2; long l1; long l2),4,Method,guidsl,BaliParserTokenManager,jjCanMove_0(int hiByte; int i1; int i2; long l1; long l2),BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParserTokenManager.jjCanMove_0(int hiByte; int i1; int i2; long l1; long l2); BttF says since it calls fprivate guidsl.BaliParserTokenManager.jjbitVec0 THEN it also belongs to BASE   ,JavaCC files are kernel & fprivate,private,jjCanMove_0(int; int; int; long; long)
guidsl.BaliParserTokenManager.jjMoveStringLiteralDfa0_3(),4,Method,guidsl,BaliParserTokenManager,jjMoveStringLiteralDfa0_3(),BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParserTokenManager.jjMoveStringLiteralDfa0_3(); BttF says it's a child of guidsl.BaliParserTokenManager THEN it also is fprivate of BASE   ,JavaCC files are kernel & fprivate,private,jjMoveStringLiteralDfa0_3()
guidsl.BaliParserTokenManager.jjMoveStringLiteralDfa1_3(long active0),4,Method,guidsl,BaliParserTokenManager,jjMoveStringLiteralDfa1_3(long active0),BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParserTokenManager.jjMoveStringLiteralDfa1_3(long active0); BttF says since it calls fprivate guidsl.BaliParserTokenManager.jjStopAtPos(int pos; int kind) THEN it also belongs to BASE   ,JavaCC files are kernel & fprivate,private,jjMoveStringLiteralDfa1_3(long)
guidsl.BaliParserTokenManager.jjMoveStringLiteralDfa0_1(),4,Method,guidsl,BaliParserTokenManager,jjMoveStringLiteralDfa0_1(),BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParserTokenManager.jjMoveStringLiteralDfa0_1(); BttF says it's a child of guidsl.BaliParserTokenManager THEN it also is fprivate of BASE   ,JavaCC files are kernel & fprivate,private,jjMoveStringLiteralDfa0_1()
guidsl.BaliParserTokenManager.jjMoveNfa_1(int startState; int curPos),4,Method,guidsl,BaliParserTokenManager,jjMoveNfa_1(int startState; int curPos),BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParserTokenManager.jjMoveNfa_1(int startState; int curPos); BttF says it's a child of guidsl.BaliParserTokenManager THEN it also is fprivate of BASE   ,JavaCC files are kernel & fprivate,private,jjMoveNfa_1(int; int)
guidsl.BaliParserTokenManager.jjMoveStringLiteralDfa0_2(),4,Method,guidsl,BaliParserTokenManager,jjMoveStringLiteralDfa0_2(),BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParserTokenManager.jjMoveStringLiteralDfa0_2(); BttF says it's a child of guidsl.BaliParserTokenManager THEN it also is fprivate of BASE   ,JavaCC files are kernel & fprivate,private,jjMoveStringLiteralDfa0_2()
guidsl.BaliParserTokenManager.jjMoveStringLiteralDfa1_2(long active0),4,Method,guidsl,BaliParserTokenManager,jjMoveStringLiteralDfa1_2(long active0),BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParserTokenManager.jjMoveStringLiteralDfa1_2(long active0); BttF says since it calls fprivate guidsl.BaliParserTokenManager.jjStopAtPos(int pos; int kind) THEN it also belongs to BASE   ,JavaCC files are kernel & fprivate,private,jjMoveStringLiteralDfa1_2(long)
guidsl.BaliParserTokenManager.jjnextStates,3,Field,guidsl,BaliParserTokenManager,jjnextStates,BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParserTokenManager.jjnextStates; BttF says it's a child of guidsl.BaliParserTokenManager THEN it also is fprivate of BASE   ,JavaCC files are kernel & fprivate,package-private,
guidsl.BaliParserTokenManager.jjstrLiteralImages,3,Field,guidsl,BaliParserTokenManager,jjstrLiteralImages,BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParserTokenManager.jjstrLiteralImages; BttF says it's a child of guidsl.BaliParserTokenManager THEN it also is fprivate of BASE   ,JavaCC files are kernel & fprivate,public,
guidsl.BaliParserTokenManager.jjFillToken(),4,Method,guidsl,BaliParserTokenManager,jjFillToken(),BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParserTokenManager.jjFillToken(); BttF says since it calls fprivate guidsl.BaliParserTokenManager.jjstrLiteralImages THEN it also belongs to BASE   ,JavaCC files are kernel & fprivate,protected,jjFillToken()
guidsl.Token.endLine,3,Field,guidsl,Token,endLine,BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.Token.endLine; BttF says it's a child of guidsl.Token THEN it also is fprivate of BASE   ,this JavaCC file is kernel & fprivate,public,
guidsl.Token.endColumn,3,Field,guidsl,Token,endColumn,BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.Token.endColumn; BttF says it's a child of guidsl.Token THEN it also is fprivate of BASE   ,this JavaCC file is kernel & fprivate,public,
guidsl.SimpleCharStream.GetImage(),4,Method,guidsl,SimpleCharStream,GetImage(),BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.SimpleCharStream.GetImage(); BttF says since it calls fprivate guidsl.SimpleCharStream.bufsize THEN it also belongs to BASE   ,this JavaCC file is kernel & fprivate,public,GetImage()
guidsl.SimpleCharStream.getBeginLine(),4,Method,guidsl,SimpleCharStream,getBeginLine(),BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.SimpleCharStream.getBeginLine(); BttF says since it calls fprivate guidsl.SimpleCharStream.tokenBegin THEN it also belongs to BASE   ,this JavaCC file is kernel & fprivate,public,getBeginLine()
guidsl.SimpleCharStream.getBeginColumn(),4,Method,guidsl,SimpleCharStream,getBeginColumn(),BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.SimpleCharStream.getBeginColumn(); BttF says since it calls fprivate guidsl.SimpleCharStream.tokenBegin THEN it also belongs to BASE   ,this JavaCC file is kernel & fprivate,public,getBeginColumn()
guidsl.SimpleCharStream.getEndLine(),4,Method,guidsl,SimpleCharStream,getEndLine(),BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.SimpleCharStream.getEndLine(); BttF says since it calls fprivate guidsl.SimpleCharStream.bufpos THEN it also belongs to BASE   ,this JavaCC file is kernel & fprivate,public,getEndLine()
guidsl.SimpleCharStream.getEndColumn(),4,Method,guidsl,SimpleCharStream,getEndColumn(),BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.SimpleCharStream.getEndColumn(); BttF says since it calls fprivate guidsl.SimpleCharStream.bufpos THEN it also belongs to BASE   ,this JavaCC file is kernel & fprivate,public,getEndColumn()
guidsl.Token.newToken(int ofKind; String image),4,Method,guidsl,Token,newToken(int ofKind; String image),BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.Token.newToken(int ofKind; String image); BttF says it's a child of guidsl.Token THEN it also is fprivate of BASE   ,this JavaCC file is kernel & fprivate,public,newToken(int; String)
guidsl.BaliParserTokenManager.curLexState,3,Field,guidsl,BaliParserTokenManager,curLexState,BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParserTokenManager.curLexState; BttF says it's a child of guidsl.BaliParserTokenManager THEN it also is fprivate of BASE   ,JavaCC files are kernel & fprivate,package-private,
guidsl.BaliParserTokenManager.defaultLexState,3,Field,guidsl,BaliParserTokenManager,defaultLexState,BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParserTokenManager.defaultLexState; BttF says it's a child of guidsl.BaliParserTokenManager THEN it also is fprivate of BASE   ,JavaCC files are kernel & fprivate,package-private,
guidsl.BaliParserTokenManager.getNextToken(),4,Method,guidsl,BaliParserTokenManager,getNextToken(),BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParserTokenManager.getNextToken(); BttF says since it calls fprivate guidsl.BaliParserTokenManager.jjMoveStringLiteralDfa0_3() THEN it also belongs to BASE   ,JavaCC files are kernel & fprivate,public,getNextToken()
guidsl.Token.specialToken,3,Field,guidsl,Token,specialToken,BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.Token.specialToken; BttF says it's a child of guidsl.Token THEN it also is fprivate of BASE   ,this JavaCC file is kernel & fprivate,public,
guidsl.BaliParserTokenManager.image,3,Field,guidsl,BaliParserTokenManager,image,BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParserTokenManager.image; BttF says it's a child of guidsl.BaliParserTokenManager THEN it also is fprivate of BASE   ,JavaCC files are kernel & fprivate,private,
guidsl.BaliParserTokenManager.jjimage,3,Field,guidsl,BaliParserTokenManager,jjimage,BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParserTokenManager.jjimage; BttF says it's a child of guidsl.BaliParserTokenManager THEN it also is fprivate of BASE   ,JavaCC files are kernel & fprivate,private,
guidsl.BaliParserTokenManager.jjimageLen,3,Field,guidsl,BaliParserTokenManager,jjimageLen,BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParserTokenManager.jjimageLen; BttF says it's a child of guidsl.BaliParserTokenManager THEN it also is fprivate of BASE   ,JavaCC files are kernel & fprivate,private,
guidsl.BaliParserTokenManager.jjtoToken,3,Field,guidsl,BaliParserTokenManager,jjtoToken,BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParserTokenManager.jjtoToken; BttF says it's a child of guidsl.BaliParserTokenManager THEN it also is fprivate of BASE   ,JavaCC files are kernel & fprivate,package-private,
guidsl.BaliParserTokenManager.jjnewLexState,3,Field,guidsl,BaliParserTokenManager,jjnewLexState,BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParserTokenManager.jjnewLexState; BttF says it's a child of guidsl.BaliParserTokenManager THEN it also is fprivate of BASE   ,JavaCC files are kernel & fprivate,public,
guidsl.BaliParserTokenManager.jjtoSkip,3,Field,guidsl,BaliParserTokenManager,jjtoSkip,BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParserTokenManager.jjtoSkip; BttF says it's a child of guidsl.BaliParserTokenManager THEN it also is fprivate of BASE   ,JavaCC files are kernel & fprivate,package-private,
guidsl.BaliParserTokenManager.jjtoSpecial,3,Field,guidsl,BaliParserTokenManager,jjtoSpecial,BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParserTokenManager.jjtoSpecial; BttF says it's a child of guidsl.BaliParserTokenManager THEN it also is fprivate of BASE   ,JavaCC files are kernel & fprivate,package-private,
guidsl.SimpleCharStream.BeginToken(),4,Method,guidsl,SimpleCharStream,BeginToken(),BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.SimpleCharStream.BeginToken(); BttF says since it calls fprivate guidsl.SimpleCharStream.tokenBegin THEN it also belongs to BASE   ,this JavaCC file is kernel & fprivate,public,BeginToken()
guidsl.SimpleCharStream.backup(int amount),4,Method,guidsl,SimpleCharStream,backup(int amount),BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.SimpleCharStream.backup(int amount); BttF says since it calls fprivate guidsl.SimpleCharStream.bufsize THEN it also belongs to BASE   ,this JavaCC file is kernel & fprivate,public,backup(int)
guidsl.BaliParserTokenManager.SkipLexicalActions(Token matchedToken),4,Method,guidsl,BaliParserTokenManager,SkipLexicalActions(Token matchedToken),BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParserTokenManager.SkipLexicalActions(Token matchedToken); BttF says since it calls fprivate guidsl.BaliParserTokenManager.jjmatchedKind THEN it also belongs to BASE   ,JavaCC files are kernel & fprivate,package-private,SkipLexicalActions(Token)
guidsl.BaliParserTokenManager.MoreLexicalActions(),4,Method,guidsl,BaliParserTokenManager,MoreLexicalActions(),BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParserTokenManager.MoreLexicalActions(); BttF says since it calls fprivate guidsl.BaliParserTokenManager.jjmatchedPos THEN it also belongs to BASE   ,JavaCC files are kernel & fprivate,package-private,MoreLexicalActions()
guidsl.BaliParserTokenManager.lengthOfMatch,3,Field,guidsl,BaliParserTokenManager,lengthOfMatch,BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParserTokenManager.lengthOfMatch; BttF says it's a child of guidsl.BaliParserTokenManager THEN it also is fprivate of BASE   ,JavaCC files are kernel & fprivate,private,
guidsl.SimpleCharStream.GetSuffix(int len),4,Method,guidsl,SimpleCharStream,GetSuffix(int len),BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.SimpleCharStream.GetSuffix(int len); BttF says since it calls fprivate guidsl.SimpleCharStream.bufsize THEN it also belongs to BASE   ,this JavaCC file is kernel & fprivate,public,GetSuffix(int)
guidsl.BaliParserTokenManager.jjrounds,3,Field,guidsl,BaliParserTokenManager,jjrounds,BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParserTokenManager.jjrounds; BttF says it's a child of guidsl.BaliParserTokenManager THEN it also is fprivate of BASE   ,JavaCC files are kernel & fprivate,private,
guidsl.BaliParserTokenManager.jjCheckNAddTwoStates(int state1; int state2),4,Method,guidsl,BaliParserTokenManager,jjCheckNAddTwoStates(int state1; int state2),BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParserTokenManager.jjCheckNAddTwoStates(int state1; int state2); BttF says it's a child of guidsl.BaliParserTokenManager THEN it also is fprivate of BASE   ,JavaCC files are kernel & fprivate,private,jjCheckNAddTwoStates(int; int)
guidsl.BaliParserTokenManager.BaliParserTokenManager(SimpleCharStream stream),5,Constructor,guidsl,BaliParserTokenManager,BaliParserTokenManager(SimpleCharStream stream),BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParserTokenManager.BaliParserTokenManager(SimpleCharStream stream); BttF says it's a child of guidsl.BaliParserTokenManager THEN it also is fprivate of BASE   ,JavaCC files are kernel & fprivate,public,BaliParserTokenManager(SimpleCharStream)
guidsl.BaliParserTokenManager.BaliParserTokenManager(SimpleCharStream stream; int lexState),5,Constructor,guidsl,BaliParserTokenManager,BaliParserTokenManager(SimpleCharStream stream; int lexState),BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParserTokenManager.BaliParserTokenManager(SimpleCharStream stream; int lexState); BttF says it's a child of guidsl.BaliParserTokenManager THEN it also is fprivate of BASE   ,JavaCC files are kernel & fprivate,public,BaliParserTokenManager(SimpleCharStream; int)
guidsl.BaliParserTokenManager.ReInit(SimpleCharStream stream),4,Method,guidsl,BaliParserTokenManager,ReInit(SimpleCharStream stream),BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParserTokenManager.ReInit(SimpleCharStream stream); BttF says since it calls fprivate guidsl.BaliParserTokenManager.curLexState THEN it also belongs to BASE   ,JavaCC files are kernel & fprivate,public,ReInit(SimpleCharStream)
guidsl.BaliParserTokenManager.SwitchTo(int lexState),4,Method,guidsl,BaliParserTokenManager,SwitchTo(int lexState),BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParserTokenManager.SwitchTo(int lexState); BttF says since it calls fprivate guidsl.BaliParserTokenManager.curLexState THEN it also belongs to BASE   ,JavaCC files are kernel & fprivate,public,SwitchTo(int)
guidsl.BaliParserTokenManager.ReInit(SimpleCharStream stream; int lexState),4,Method,guidsl,BaliParserTokenManager,ReInit(SimpleCharStream stream; int lexState),BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParserTokenManager.ReInit(SimpleCharStream stream; int lexState); BttF says it's a child of guidsl.BaliParserTokenManager THEN it also is fprivate of BASE   ,JavaCC files are kernel & fprivate,public,ReInit(SimpleCharStream; int)
guidsl.BaliParserTokenManager.lexStateNames,3,Field,guidsl,BaliParserTokenManager,lexStateNames,BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParserTokenManager.lexStateNames; BttF says it's a child of guidsl.BaliParserTokenManager THEN it also is fprivate of BASE   ,JavaCC files are kernel & fprivate,public,
guidsl.BaliParserTokenManager.jjtoMore,3,Field,guidsl,BaliParserTokenManager,jjtoMore,BASE,TRUE,TRUE,,TRUE,FALSE,guidsl.BaliParserTokenManager.jjtoMore; BttF says it's a child of guidsl.BaliParserTokenManager THEN it also is fprivate of BASE   ,JavaCC files are kernel & fprivate,package-private,
guidsl.Verify,2,Class,guidsl,Verify,,TOOL,TRUE,FALSE,,TRUE,FALSE,,set by GuiDSLSol,public,
guidsl.Verify.l,3,Field,guidsl,Verify,l,TOOL,TRUE,TRUE,,TRUE,FALSE,guidsl.Verify.l; BttF says it's a child of guidsl.Verify THEN it also is fprivate of TOOL   ,set by GuiDSLSol,package-private,
guidsl.Verify.predicate,3,Field,guidsl,Verify,predicate,TOOL,TRUE,TRUE,,TRUE,FALSE,guidsl.Verify.predicate; BttF says it's a child of guidsl.Verify THEN it also is fprivate of TOOL   ,set by GuiDSLSol,package-private,
guidsl.Verify.lineno,3,Field,guidsl,Verify,lineno,TOOL,TRUE,TRUE,,TRUE,FALSE,guidsl.Verify.lineno; BttF says it's a child of guidsl.Verify THEN it also is fprivate of TOOL   ,set by GuiDSLSol,package-private,
guidsl.Verify.line,3,Field,guidsl,Verify,line,TOOL,TRUE,TRUE,,TRUE,FALSE,guidsl.Verify.line; BttF says it's a child of guidsl.Verify THEN it also is fprivate of TOOL   ,set by GuiDSLSol,package-private,
guidsl.Verify.varTable,3,Field,guidsl,Verify,varTable,TOOL,TRUE,TRUE,,TRUE,FALSE,guidsl.Verify.varTable; BttF says it's a child of guidsl.Verify THEN it also is fprivate of TOOL   ,set by GuiDSLSol,package-private,
guidsl.Verify.main(String[] args),4,Method,guidsl,Verify,main(String[] args),TOOL,TRUE,TRUE,,TRUE,FALSE,guidsl.Verify.main(String[] args); BttF says since it calls fprivate guidsl.Verify.l THEN it also belongs to TOOL   ,set by GuiDSLSol,public,main(String[])
guidsl.Verify.varRef(int i),4,Method,guidsl,Verify,varRef(int i),TOOL,TRUE,TRUE,,TRUE,FALSE,guidsl.Verify.varRef(int i); BttF says since it calls fprivate guidsl.Verify.varTable THEN it also belongs to TOOL   ,set by GuiDSLSol,package-private,varRef(int)
guidsl.AstVisitor,2,Class,guidsl,AstVisitor,,BASE,FALSE,FALSE,,TRUE,FALSE,,set by GuiDSLSol,public,
guidsl.Dispatcher,2,Class,guidsl,Dispatcher,,BASE,FALSE,FALSE,,FALSE,FALSE,,set by GuiDSLSol,public,
